Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-5013,2022-12-19,2022-12-23,First Class,CUS-1580,Customer_335,Home Office,North,Technology,Mouse,Mouse - Technology,1890.99,3,0.05,623.04
ORD-5014,2023-04-05,2023-04-07,Second Class,CUS-1994,Customer_180,Home Office,East,Technology,Laptop,Laptop - Technology,609.89,2,0.05,165.29
ORD-5015,2023-07-20,2023-07-21,First Class,CUS-1615,Customer_448,Home Office,South,Office Supplies,Binders,Binders - Office Supplies,480.01,5,0.0,182.12
ORD-5016,2023-06-07,2023-06-10,First Class,CUS-1369,Customer_333,Consumer,Central,Technology,Mouse,Mouse - Technology,1123.49,2,0.05,173.93
ORD-5017,2022-05-29,2022-06-03,First Class,CUS-1554,Customer_264,Home Office,South,Technology,Mouse,Mouse - Technology,611.36,1,0.0,95.41
ORD-5018,2023-09-24,2023-10-01,Same Day,CUS-1224,Customer_153,Consumer,West,Furniture,Desk,Desk - Furniture,371.01,1,0.05,61.88
ORD-5019,2024-12-15,2024-12-18,Same Day,CUS-1974,Customer_52,Consumer,South,Technology,Laptop,Laptop - Technology,804.83,1,0.1,227.7
ORD-5020,2023-05-09,2023-05-11,Standard Class,CUS-1907,Customer_133,Consumer,South,Furniture,Desk,Desk - Furniture,704.13,2,0.2,93.53
ORD-5021,2023-08-05,2023-08-09,Second Class,CUS-1310,Customer_348,Consumer,North,Office Supplies,Binders,Binders - Office Supplies,308.47,7,0.05,92.52
ORD-5022,2022-01-03,2022-01-08,Standard Class,CUS-1663,Customer_465,Home Office,North,Technology,Monitor,Monitor - Technology,2842.17,3,0.0,768.36
ORD-5023,2022-07-29,2022-08-04,Second Class,CUS-1682,Customer_260,Consumer,Central,Furniture,Table,Table - Furniture,1465.81,3,0.15,223.94
ORD-5024,2022-12-04,2022-12-10,Standard Class,CUS-1474,Customer_4,Consumer,South,Office Supplies,Folders,Folders - Office Supplies,249.83,8,0.1,87.15
ORD-5025,2022-01-17,2022-01-18,Standard Class,CUS-1824,Customer_492,Corporate,North,Office Supplies,Folders,Folders - Office Supplies,526.04,8,0.0,207.07
ORD-5026,2024-08-09,2024-08-16,Second Class,CUS-1119,Customer_338,Corporate,West,Technology,Monitor,Monitor - Technology,1567.53,3,0.0,534.49
ORD-5027,2023-03-26,2023-03-27,First Class,CUS-1513,Customer_97,Consumer,South,Technology,Mouse,Mouse - Technology,639.92,1,0.0,152.03
ORD-5028,2022-07-04,2022-07-05,Same Day,CUS-1173,Customer_217,Corporate,Central,Office Supplies,Folders,Folders - Office Supplies,37.93,4,0.0,16.26
ORD-5029,2022-06-23,2022-06-29,First Class,CUS-1962,Customer_20,Consumer,East,Office Supplies,Paper,Paper - Office Supplies,165.3,7,0.0,82.53
ORD-5030,2022-09-11,2022-09-17,Standard Class,CUS-1219,Customer_94,Home Office,Central,Technology,Laptop,Laptop - Technology,3516.79,3,0.05,800.32
ORD-5031,2023-07-06,2023-07-07,Same Day,CUS-1059,Customer_473,Consumer,West,Office Supplies,Pens,Pens - Office Supplies,403.36,6,0.0,195.81
ORD-5032,2023-11-18,2023-11-19,Standard Class,CUS-1781,Customer_400,Home Office,North,Office Supplies,Folders,Folders - Office Supplies,353.83,8,0.0,171.72
ORD-5033,2023-08-11,2023-08-14,Second Class,CUS-1144,Customer_262,Corporate,Central,Furniture,Chair,Chair - Furniture,1074.16,2,0.05,220.9
ORD-5034,2022-11-06,2022-11-12,Standard Class,CUS-1112,Customer_276,Home Office,North,Technology,Printer,Printer - Technology,406.14,3,0.05,96.35
ORD-5035,2023-04-21,2023-04-23,Standard Class,CUS-1133,Customer_161,Home Office,West,Technology,Keyboard,Keyboard - Technology,303.84,3,0.0,93.42
ORD-5036,2024-02-23,2024-02-29,First Class,CUS-1807,Customer_309,Corporate,North,Technology,Mouse,Mouse - Technology,2126.35,2,0.0,405.46
ORD-5037,2022-09-04,2022-09-09,First Class,CUS-1301,Customer_261,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,401.58,6,0.05,134.04
ORD-5038,2023-08-08,2023-08-13,Standard Class,CUS-1299,Customer_180,Corporate,East,Technology,Monitor,Monitor - Technology,490.92,1,0.15,62.8
ORD-5039,2023-12-29,2024-01-04,First Class,CUS-1344,Customer_11,Corporate,North,Technology,Laptop,Laptop - Technology,2440.76,3,0.1,444.8
ORD-5040,2024-03-29,2024-04-05,Same Day,CUS-1185,Customer_465,Consumer,West,Furniture,Table,Table - Furniture,643.49,1,0.0,144.43
ORD-5041,2022-01-17,2022-01-19,Second Class,CUS-1375,Customer_471,Corporate,North,Furniture,Table,Table - Furniture,1387.31,4,0.0,260.15
ORD-5042,2023-05-21,2023-05-23,Standard Class,CUS-1880,Customer_235,Home Office,North,Technology,Mouse,Mouse - Technology,673.88,1,0.1,94.61
ORD-5043,2024-02-24,2024-02-26,Second Class,CUS-1802,Customer_236,Consumer,North,Technology,Mouse,Mouse - Technology,1469.63,2,0.05,226.73
ORD-5044,2022-12-03,2022-12-05,Same Day,CUS-1327,Customer_450,Home Office,North,Technology,Laptop,Laptop - Technology,495.52,3,0.15,72.22
ORD-5045,2022-12-12,2022-12-15,Standard Class,CUS-1487,Customer_308,Consumer,South,Technology,Printer,Printer - Technology,988.51,2,0.0,293.43
ORD-5046,2024-05-12,2024-05-19,Same Day,CUS-1956,Customer_174,Home Office,West,Technology,Printer,Printer - Technology,2378.08,2,0.0,448.4
ORD-5047,2024-10-24,2024-10-25,Standard Class,CUS-1207,Customer_11,Corporate,Central,Technology,Printer,Printer - Technology,847.08,1,0.05,186.07
ORD-5048,2023-12-10,2023-12-12,First Class,CUS-1739,Customer_188,Corporate,East,Technology,Laptop,Laptop - Technology,1000.26,2,0.05,270.31
ORD-5049,2023-04-06,2023-04-07,Standard Class,CUS-1329,Customer_35,Consumer,East,Technology,Laptop,Laptop - Technology,1137.58,1,0.15,161.44
ORD-5050,2022-12-07,2022-12-09,Standard Class,CUS-1744,Customer_464,Corporate,West,Furniture,Chair,Chair - Furniture,1507.42,2,0.15,155.14
ORD-5051,2024-10-16,2024-10-21,Same Day,CUS-1435,Customer_321,Home Office,South,Technology,Monitor,Monitor - Technology,1750.27,2,0.0,363.84
ORD-5052,2024-09-17,2024-09-21,Second Class,CUS-1789,Customer_319,Corporate,South,Technology,Mouse,Mouse - Technology,1877.25,3,0.0,427.15
ORD-5053,2022-10-21,2022-10-28,Same Day,CUS-1805,Customer_282,Corporate,North,Furniture,Desk,Desk - Furniture,1861.51,4,0.05,393.26
ORD-5054,2022-05-27,2022-05-29,Standard Class,CUS-1422,Customer_132,Corporate,Central,Technology,Keyboard,Keyboard - Technology,843.16,1,0.0,151.18
ORD-5055,2022-08-14,2022-08-18,Same Day,CUS-1461,Customer_85,Home Office,Central,Technology,Keyboard,Keyboard - Technology,3374.57,3,0.2,536.6
ORD-5056,2023-11-07,2023-11-13,First Class,CUS-1388,Customer_155,Home Office,South,Furniture,Desk,Desk - Furniture,715.49,2,0.15,72.97
ORD-5057,2022-12-12,2022-12-13,Second Class,CUS-1620,Customer_257,Home Office,Central,Office Supplies,Folders,Folders - Office Supplies,92.66,1,0.05,33.9
ORD-5058,2024-10-31,2024-11-02,Second Class,CUS-1283,Customer_277,Consumer,Central,Technology,Printer,Printer - Technology,2239.51,2,0.1,593.81
ORD-5059,2022-05-19,2022-05-24,Standard Class,CUS-1398,Customer_143,Consumer,East,Technology,Printer,Printer - Technology,745.0,1,0.1,140.14
ORD-5060,2024-01-27,2024-01-28,Same Day,CUS-1975,Customer_21,Home Office,West,Technology,Printer,Printer - Technology,152.29,2,0.0,27.24
ORD-5061,2022-09-22,2022-09-23,First Class,CUS-1047,Customer_167,Corporate,East,Technology,Keyboard,Keyboard - Technology,235.46,3,0.1,72.68
ORD-5062,2024-09-10,2024-09-14,Standard Class,CUS-1745,Customer_78,Home Office,Central,Technology,Laptop,Laptop - Technology,1069.32,1,0.05,177.24
ORD-5063,2023-09-30,2023-10-05,Second Class,CUS-1348,Customer_463,Consumer,Central,Office Supplies,Staplers,Staplers - Office Supplies,57.3,7,0.0,20.18
ORD-5064,2022-03-13,2022-03-17,Second Class,CUS-1205,Customer_96,Consumer,West,Technology,Keyboard,Keyboard - Technology,559.34,1,0.05,108.19
ORD-5065,2023-12-27,2024-01-01,First Class,CUS-1154,Customer_341,Corporate,Central,Office Supplies,Binders,Binders - Office Supplies,662.76,9,0.05,268.96
ORD-5066,2022-05-09,2022-05-15,First Class,CUS-1825,Customer_60,Home Office,South,Office Supplies,Pens,Pens - Office Supplies,564.47,8,0.15,202.52
ORD-5067,2023-04-07,2023-04-13,Standard Class,CUS-1558,Customer_243,Home Office,West,Technology,Printer,Printer - Technology,2874.26,3,0.05,500.72
ORD-5068,2022-03-29,2022-04-03,Same Day,CUS-1536,Customer_473,Consumer,South,Furniture,Table,Table - Furniture,1521.23,3,0.0,183.88
ORD-5069,2023-05-11,2023-05-12,Same Day,CUS-1689,Customer_367,Corporate,East,Office Supplies,Paper,Paper - Office Supplies,244.53,5,0.1,67.0
ORD-5070,2022-08-07,2022-08-11,First Class,CUS-1280,Customer_42,Corporate,South,Office Supplies,Staplers,Staplers - Office Supplies,314.93,7,0.0,112.38
ORD-5071,2022-04-06,2022-04-12,Standard Class,CUS-1260,Customer_7,Consumer,East,Furniture,Desk,Desk - Furniture,450.14,1,0.05,102.04
ORD-5072,2023-12-18,2023-12-19,Standard Class,CUS-1051,Customer_258,Consumer,South,Furniture,Desk,Desk - Furniture,1378.6,3,0.0,181.17
ORD-5073,2024-10-16,2024-10-21,Same Day,CUS-1642,Customer_318,Corporate,East,Office Supplies,Pens,Pens - Office Supplies,67.85,3,0.0,25.25
ORD-5074,2022-01-13,2022-01-19,First Class,CUS-1989,Customer_81,Home Office,East,Technology,Printer,Printer - Technology,1260.32,2,0.15,369.15
ORD-5075,2022-12-24,2022-12-30,First Class,CUS-1813,Customer_371,Home Office,West,Office Supplies,Folders,Folders - Office Supplies,276.59,6,0.0,129.32
ORD-5076,2023-06-09,2023-06-13,First Class,CUS-1588,Customer_300,Home Office,Central,Technology,Laptop,Laptop - Technology,2285.56,2,0.0,626.78
ORD-5077,2023-05-06,2023-05-12,Standard Class,CUS-1215,Customer_43,Consumer,North,Office Supplies,Paper,Paper - Office Supplies,27.4,1,0.15,11.64
ORD-5078,2024-01-13,2024-01-19,Same Day,CUS-1723,Customer_58,Consumer,East,Furniture,Desk,Desk - Furniture,1322.69,2,0.1,182.03
ORD-5079,2022-02-07,2022-02-13,First Class,CUS-1618,Customer_243,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,494.97,2,0.05,61.16
ORD-5080,2022-05-28,2022-05-31,Standard Class,CUS-1368,Customer_489,Home Office,North,Furniture,Table,Table - Furniture,1239.42,3,0.1,275.94
ORD-5081,2023-10-10,2023-10-17,Same Day,CUS-1316,Customer_174,Home Office,West,Furniture,Table,Table - Furniture,478.19,1,0.2,94.72
ORD-5082,2022-03-14,2022-03-21,Standard Class,CUS-1835,Customer_213,Home Office,North,Technology,Keyboard,Keyboard - Technology,346.95,1,0.05,81.2
ORD-5083,2023-05-28,2023-05-31,Second Class,CUS-1143,Customer_485,Consumer,North,Office Supplies,Folders,Folders - Office Supplies,341.92,7,0.0,118.61
ORD-5084,2023-10-03,2023-10-09,Second Class,CUS-1637,Customer_313,Home Office,North,Furniture,Bookshelf,Bookshelf - Furniture,2287.69,4,0.05,463.33
ORD-5085,2022-03-18,2022-03-25,Same Day,CUS-1332,Customer_232,Home Office,Central,Office Supplies,Pens,Pens - Office Supplies,525.06,8,0.1,145.09
ORD-5086,2022-10-22,2022-10-29,Same Day,CUS-1214,Customer_164,Consumer,Central,Furniture,Bookshelf,Bookshelf - Furniture,1539.07,2,0.05,157.3
ORD-5087,2022-08-09,2022-08-13,Second Class,CUS-1988,Customer_433,Consumer,West,Technology,Keyboard,Keyboard - Technology,823.68,3,0.0,174.66
ORD-5088,2024-09-18,2024-09-23,First Class,CUS-1099,Customer_78,Corporate,East,Office Supplies,Binders,Binders - Office Supplies,784.14,9,0.05,267.84
ORD-5089,2024-03-10,2024-03-14,Standard Class,CUS-1172,Customer_135,Home Office,West,Office Supplies,Staplers,Staplers - Office Supplies,469.01,7,0.0,178.88
ORD-5090,2024-12-28,2024-12-29,Second Class,CUS-1199,Customer_80,Home Office,Central,Office Supplies,Staplers,Staplers - Office Supplies,32.98,6,0.0,13.11
ORD-5091,2022-03-16,2022-03-21,Standard Class,CUS-1500,Customer_147,Consumer,South,Technology,Laptop,Laptop - Technology,1824.0,3,0.05,585.96
ORD-5092,2022-11-12,2022-11-18,Second Class,CUS-1557,Customer_12,Corporate,Central,Office Supplies,Folders,Folders - Office Supplies,12.24,1,0.15,3.42
ORD-5093,2024-01-12,2024-01-18,First Class,CUS-1243,Customer_9,Home Office,East,Technology,Keyboard,Keyboard - Technology,2051.13,2,0.05,517.79
ORD-5094,2023-04-09,2023-04-15,Second Class,CUS-1191,Customer_7,Corporate,North,Technology,Printer,Printer - Technology,457.01,1,0.05,144.23
ORD-5095,2024-08-17,2024-08-20,First Class,CUS-1161,Customer_287,Home Office,East,Furniture,Table,Table - Furniture,369.64,1,0.0,73.13
ORD-5096,2023-11-09,2023-11-15,Same Day,CUS-1571,Customer_125,Consumer,East,Furniture,Cabinet,Cabinet - Furniture,1041.47,2,0.2,187.38
ORD-5097,2022-02-10,2022-02-11,Standard Class,CUS-1519,Customer_213,Corporate,Central,Technology,Monitor,Monitor - Technology,940.32,3,0.2,195.83
ORD-5098,2022-03-26,2022-04-02,Same Day,CUS-1519,Customer_387,Corporate,East,Office Supplies,Pens,Pens - Office Supplies,413.31,7,0.05,141.8
ORD-5099,2024-07-19,2024-07-21,First Class,CUS-1392,Customer_468,Corporate,Central,Office Supplies,Staplers,Staplers - Office Supplies,88.67,3,0.0,33.44
ORD-5100,2024-05-19,2024-05-22,Second Class,CUS-1238,Customer_56,Corporate,North,Technology,Mouse,Mouse - Technology,3114.48,3,0.0,780.56
ORD-5101,2024-01-16,2024-01-20,Standard Class,CUS-1216,Customer_489,Corporate,East,Office Supplies,Pens,Pens - Office Supplies,547.08,9,0.0,211.86
ORD-5102,2022-05-31,2022-06-06,Second Class,CUS-1476,Customer_76,Corporate,East,Furniture,Bookshelf,Bookshelf - Furniture,2498.01,4,0.05,531.05
ORD-5103,2023-07-18,2023-07-20,Second Class,CUS-1966,Customer_20,Corporate,North,Furniture,Cabinet,Cabinet - Furniture,1495.01,3,0.0,232.44
ORD-5104,2022-10-02,2022-10-05,First Class,CUS-1961,Customer_257,Corporate,Central,Office Supplies,Paper,Paper - Office Supplies,65.98,4,0.0,26.29
ORD-5105,2023-10-06,2023-10-11,First Class,CUS-1027,Customer_498,Home Office,Central,Furniture,Bookshelf,Bookshelf - Furniture,101.78,1,0.2,13.41
ORD-5106,2023-11-28,2023-12-01,Same Day,CUS-1100,Customer_248,Corporate,West,Furniture,Chair,Chair - Furniture,1334.15,2,0.0,239.77
ORD-5107,2024-05-10,2024-05-16,First Class,CUS-1946,Customer_371,Consumer,North,Technology,Printer,Printer - Technology,716.76,1,0.05,111.95
ORD-5108,2022-06-19,2022-06-22,Standard Class,CUS-1485,Customer_147,Corporate,Central,Furniture,Chair,Chair - Furniture,2669.32,4,0.05,379.17
ORD-5109,2023-04-30,2023-05-06,Same Day,CUS-1823,Customer_63,Corporate,West,Technology,Keyboard,Keyboard - Technology,1323.02,2,0.15,175.83
ORD-5110,2022-05-12,2022-05-15,Second Class,CUS-1278,Customer_484,Corporate,South,Office Supplies,Binders,Binders - Office Supplies,185.72,8,0.0,88.72
ORD-5111,2022-10-23,2022-10-30,Second Class,CUS-1776,Customer_395,Home Office,East,Office Supplies,Folders,Folders - Office Supplies,36.77,5,0.15,12.85
ORD-5112,2024-12-26,2024-12-31,First Class,CUS-1131,Customer_265,Consumer,North,Technology,Mouse,Mouse - Technology,863.31,2,0.05,226.92
ORD-5113,2024-12-27,2025-01-02,Same Day,CUS-1616,Customer_45,Home Office,North,Technology,Mouse,Mouse - Technology,1063.91,2,0.0,327.71
ORD-5114,2023-02-23,2023-03-01,Standard Class,CUS-1742,Customer_465,Corporate,South,Technology,Printer,Printer - Technology,383.98,1,0.05,115.09
ORD-5115,2023-01-17,2023-01-24,First Class,CUS-1588,Customer_168,Corporate,East,Furniture,Desk,Desk - Furniture,726.89,1,0.0,103.52
ORD-5116,2024-03-06,2024-03-12,Standard Class,CUS-1095,Customer_357,Home Office,North,Office Supplies,Staplers,Staplers - Office Supplies,420.22,5,0.1,137.25
ORD-5117,2023-01-05,2023-01-08,Second Class,CUS-1121,Customer_124,Consumer,West,Technology,Mouse,Mouse - Technology,3572.33,3,0.15,771.91
ORD-5118,2022-06-16,2022-06-18,First Class,CUS-1114,Customer_272,Consumer,Central,Office Supplies,Staplers,Staplers - Office Supplies,522.48,8,0.2,182.47
ORD-5119,2022-09-21,2022-09-23,Second Class,CUS-1862,Customer_297,Consumer,West,Furniture,Desk,Desk - Furniture,1578.0,3,0.05,361.45
ORD-5120,2024-03-29,2024-03-30,First Class,CUS-1243,Customer_429,Corporate,Central,Technology,Printer,Printer - Technology,537.23,2,0.1,143.87
ORD-5121,2024-03-23,2024-03-29,Same Day,CUS-1688,Customer_460,Home Office,South,Technology,Keyboard,Keyboard - Technology,1812.81,3,0.1,495.15
ORD-5122,2024-10-12,2024-10-14,Second Class,CUS-1451,Customer_49,Home Office,East,Technology,Monitor,Monitor - Technology,799.81,3,0.05,153.79
ORD-5123,2022-04-04,2022-04-07,Second Class,CUS-1694,Customer_122,Corporate,East,Furniture,Bookshelf,Bookshelf - Furniture,356.78,3,0.0,54.74
ORD-5124,2022-09-01,2022-09-07,First Class,CUS-1124,Customer_106,Home Office,South,Office Supplies,Paper,Paper - Office Supplies,356.53,5,0.0,166.33
ORD-5125,2024-01-12,2024-01-18,Same Day,CUS-1723,Customer_252,Consumer,South,Technology,Printer,Printer - Technology,1183.58,1,0.05,253.32
ORD-5126,2023-08-31,2023-09-01,Same Day,CUS-1935,Customer_37,Consumer,East,Technology,Mouse,Mouse - Technology,606.98,3,0.15,138.04
ORD-5127,2023-07-23,2023-07-28,Second Class,CUS-1572,Customer_136,Corporate,East,Furniture,Cabinet,Cabinet - Furniture,778.04,1,0.0,85.15
ORD-5128,2023-09-01,2023-09-06,Same Day,CUS-1019,Customer_424,Home Office,North,Office Supplies,Folders,Folders - Office Supplies,480.58,9,0.05,168.4
ORD-5129,2023-02-17,2023-02-22,Standard Class,CUS-1020,Customer_272,Consumer,North,Technology,Mouse,Mouse - Technology,624.92,1,0.0,203.5
ORD-5130,2023-12-15,2023-12-19,Second Class,CUS-1983,Customer_289,Corporate,East,Technology,Monitor,Monitor - Technology,513.75,3,0.0,95.71
ORD-5131,2023-12-23,2023-12-28,Second Class,CUS-1816,Customer_84,Consumer,Central,Office Supplies,Paper,Paper - Office Supplies,118.23,3,0.2,31.92
ORD-5132,2024-11-30,2024-12-04,First Class,CUS-1867,Customer_329,Corporate,South,Office Supplies,Paper,Paper - Office Supplies,290.54,3,0.15,84.65
ORD-5133,2024-01-14,2024-01-17,Second Class,CUS-1944,Customer_286,Home Office,Central,Technology,Printer,Printer - Technology,738.86,1,0.0,121.77
ORD-5134,2024-01-29,2024-02-04,Same Day,CUS-1169,Customer_231,Home Office,East,Technology,Mouse,Mouse - Technology,294.04,1,0.15,47.21
ORD-5135,2022-03-11,2022-03-18,Second Class,CUS-1545,Customer_342,Corporate,West,Technology,Mouse,Mouse - Technology,385.81,2,0.1,97.59
ORD-5136,2023-07-22,2023-07-27,Standard Class,CUS-1182,Customer_184,Corporate,West,Technology,Mouse,Mouse - Technology,1186.6,2,0.0,320.76
ORD-5137,2023-04-11,2023-04-18,Same Day,CUS-1528,Customer_319,Consumer,East,Technology,Mouse,Mouse - Technology,659.11,1,0.05,107.32
ORD-5138,2022-06-18,2022-06-19,Second Class,CUS-1659,Customer_292,Home Office,East,Furniture,Desk,Desk - Furniture,1238.33,2,0.15,164.22
ORD-5139,2024-07-26,2024-08-02,Same Day,CUS-1291,Customer_78,Consumer,North,Furniture,Cabinet,Cabinet - Furniture,479.88,2,0.05,94.3
ORD-5140,2024-06-13,2024-06-20,Same Day,CUS-1561,Customer_469,Home Office,South,Technology,Monitor,Monitor - Technology,697.52,3,0.0,208.34
ORD-5141,2023-07-09,2023-07-12,Second Class,CUS-1517,Customer_355,Corporate,Central,Technology,Laptop,Laptop - Technology,1492.91,3,0.15,412.53
ORD-5142,2022-11-25,2022-11-27,Standard Class,CUS-1829,Customer_193,Consumer,West,Office Supplies,Staplers,Staplers - Office Supplies,56.7,8,0.15,17.23
ORD-5143,2023-05-23,2023-05-30,First Class,CUS-1549,Customer_470,Corporate,West,Office Supplies,Staplers,Staplers - Office Supplies,86.14,1,0.1,33.81
ORD-5144,2023-12-29,2024-01-04,First Class,CUS-1766,Customer_320,Corporate,Central,Office Supplies,Staplers,Staplers - Office Supplies,305.28,6,0.05,97.78
ORD-5145,2022-04-23,2022-04-29,Standard Class,CUS-1799,Customer_292,Home Office,North,Furniture,Table,Table - Furniture,603.37,2,0.0,83.97
ORD-5146,2022-07-18,2022-07-25,Second Class,CUS-1710,Customer_326,Corporate,Central,Furniture,Bookshelf,Bookshelf - Furniture,1499.59,2,0.0,331.02
ORD-5147,2023-11-30,2023-12-01,First Class,CUS-1259,Customer_437,Corporate,East,Furniture,Table,Table - Furniture,556.66,2,0.05,121.12
ORD-5148,2024-01-26,2024-01-27,Second Class,CUS-1903,Customer_470,Corporate,North,Furniture,Desk,Desk - Furniture,346.83,1,0.1,47.41
ORD-5149,2022-12-27,2023-01-02,First Class,CUS-1176,Customer_457,Consumer,West,Office Supplies,Staplers,Staplers - Office Supplies,36.38,6,0.1,14.86
ORD-5150,2022-01-27,2022-01-28,Standard Class,CUS-1838,Customer_335,Corporate,North,Technology,Laptop,Laptop - Technology,343.62,2,0.0,117.21
ORD-5151,2024-06-18,2024-06-23,Standard Class,CUS-1132,Customer_191,Consumer,North,Technology,Keyboard,Keyboard - Technology,762.97,1,0.0,260.11
ORD-5152,2023-02-07,2023-02-10,Second Class,CUS-1409,Customer_301,Corporate,East,Furniture,Bookshelf,Bookshelf - Furniture,308.72,1,0.0,48.73
ORD-5153,2024-01-19,2024-01-20,Second Class,CUS-1706,Customer_430,Corporate,East,Technology,Mouse,Mouse - Technology,1123.43,1,0.0,354.41
ORD-5154,2024-09-09,2024-09-10,Second Class,CUS-1582,Customer_232,Home Office,North,Technology,Keyboard,Keyboard - Technology,736.96,1,0.0,156.4
ORD-5155,2024-11-22,2024-11-25,First Class,CUS-1423,Customer_346,Home Office,East,Technology,Laptop,Laptop - Technology,1309.2,3,0.05,334.46
ORD-5156,2024-08-31,2024-09-02,Second Class,CUS-1325,Customer_332,Home Office,East,Technology,Keyboard,Keyboard - Technology,1836.64,2,0.2,376.27
ORD-5157,2022-08-02,2022-08-09,Standard Class,CUS-1169,Customer_365,Home Office,North,Furniture,Chair,Chair - Furniture,698.41,1,0.2,102.16
ORD-5158,2023-09-12,2023-09-13,Second Class,CUS-1864,Customer_217,Home Office,Central,Furniture,Table,Table - Furniture,521.14,3,0.1,47.46
ORD-5159,2022-06-19,2022-06-21,Same Day,CUS-1183,Customer_25,Corporate,Central,Furniture,Desk,Desk - Furniture,3158.69,4,0.0,581.63
ORD-5160,2022-05-22,2022-05-29,Second Class,CUS-1051,Customer_3,Home Office,South,Office Supplies,Staplers,Staplers - Office Supplies,88.08,9,0.0,27.17
ORD-5161,2022-03-18,2022-03-25,First Class,CUS-1206,Customer_429,Consumer,Central,Furniture,Desk,Desk - Furniture,957.62,2,0.0,229.8
ORD-5162,2022-06-15,2022-06-19,Second Class,CUS-1787,Customer_268,Consumer,West,Furniture,Bookshelf,Bookshelf - Furniture,165.02,1,0.0,26.83
ORD-5163,2022-02-07,2022-02-13,First Class,CUS-1434,Customer_396,Corporate,West,Office Supplies,Paper,Paper - Office Supplies,149.03,5,0.0,69.43
ORD-5164,2023-10-12,2023-10-17,First Class,CUS-1206,Customer_73,Corporate,North,Technology,Mouse,Mouse - Technology,105.04,1,0.0,18.36
ORD-5165,2022-01-30,2022-02-04,Same Day,CUS-1273,Customer_497,Consumer,East,Technology,Keyboard,Keyboard - Technology,738.42,1,0.0,129.59
ORD-5166,2024-07-23,2024-07-27,Second Class,CUS-1139,Customer_143,Home Office,South,Office Supplies,Binders,Binders - Office Supplies,46.11,2,0.0,17.13
ORD-5167,2023-09-13,2023-09-20,Standard Class,CUS-1001,Customer_23,Home Office,South,Office Supplies,Paper,Paper - Office Supplies,573.91,7,0.15,207.51
ORD-5168,2022-12-25,2022-12-30,First Class,CUS-1016,Customer_304,Home Office,South,Office Supplies,Staplers,Staplers - Office Supplies,256.96,4,0.2,90.47
ORD-5169,2024-02-20,2024-02-25,First Class,CUS-1944,Customer_395,Home Office,North,Office Supplies,Pens,Pens - Office Supplies,88.86,2,0.1,27.48
ORD-5170,2024-12-26,2024-12-29,Second Class,CUS-1618,Customer_434,Corporate,North,Office Supplies,Folders,Folders - Office Supplies,470.49,6,0.0,207.52
ORD-5171,2023-07-02,2023-07-06,Same Day,CUS-1251,Customer_80,Consumer,South,Office Supplies,Binders,Binders - Office Supplies,354.62,5,0.15,143.48
ORD-5172,2024-04-05,2024-04-07,Standard Class,CUS-1377,Customer_441,Corporate,East,Technology,Printer,Printer - Technology,611.84,2,0.1,101.64
ORD-5173,2023-03-31,2023-04-07,Standard Class,CUS-1909,Customer_226,Home Office,West,Office Supplies,Binders,Binders - Office Supplies,355.58,8,0.1,157.24
ORD-5174,2022-08-09,2022-08-10,Standard Class,CUS-1015,Customer_165,Consumer,Central,Technology,Mouse,Mouse - Technology,2640.31,3,0.1,387.12
ORD-5175,2023-10-22,2023-10-26,Same Day,CUS-1558,Customer_25,Consumer,East,Office Supplies,Pens,Pens - Office Supplies,331.99,7,0.15,137.92
ORD-5176,2023-04-03,2023-04-09,Same Day,CUS-1629,Customer_66,Home Office,North,Office Supplies,Folders,Folders - Office Supplies,458.0,5,0.1,132.9
ORD-5177,2022-07-12,2022-07-15,First Class,CUS-1948,Customer_186,Corporate,West,Office Supplies,Staplers,Staplers - Office Supplies,238.39,7,0.0,100.19
ORD-5178,2022-02-20,2022-02-26,First Class,CUS-1665,Customer_498,Consumer,North,Furniture,Chair,Chair - Furniture,454.82,4,0.0,65.23
ORD-5179,2022-07-01,2022-07-08,Same Day,CUS-1991,Customer_46,Corporate,East,Technology,Mouse,Mouse - Technology,688.39,2,0.0,184.09
ORD-5180,2022-03-16,2022-03-21,Second Class,CUS-1764,Customer_258,Corporate,East,Furniture,Table,Table - Furniture,2830.67,4,0.0,627.0
ORD-5181,2024-08-07,2024-08-14,Second Class,CUS-1755,Customer_107,Consumer,East,Office Supplies,Paper,Paper - Office Supplies,161.85,3,0.15,61.24
ORD-5182,2023-10-05,2023-10-07,Standard Class,CUS-1528,Customer_479,Home Office,West,Office Supplies,Pens,Pens - Office Supplies,293.28,8,0.1,115.19
ORD-5183,2022-12-05,2022-12-10,Standard Class,CUS-1079,Customer_288,Consumer,South,Office Supplies,Folders,Folders - Office Supplies,193.07,3,0.0,86.61
ORD-5184,2024-04-26,2024-04-28,Standard Class,CUS-1892,Customer_51,Corporate,North,Furniture,Chair,Chair - Furniture,265.98,2,0.0,29.9
ORD-5185,2024-10-27,2024-10-30,Same Day,CUS-1220,Customer_92,Corporate,Central,Office Supplies,Folders,Folders - Office Supplies,732.44,8,0.15,293.17
